harvest_id,farmer_id,product_id,planting_date,harvest_date,quantity_kg,quality_assessment,post_harvest_loss_pct,storage_method,season,loaded_at
HRV0003245,FMR001612,PRD0066,2024-12-22,2025-03-22,7157.2,A,13.76,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003246,FMR001612,PRD0066,2025-06-17,2025-09-24,9870.43,A,17.24,Silo,2023-B,2025-12-06 15:51:42
HRV0003247,FMR001613,PRD0064,2025-03-13,2025-06-23,9078.85,A,16.33,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003248,FMR001614,PRD0068,2024-08-13,2025-08-21,448.95,A,10.93,Open Air,2023-A,2025-12-06 15:51:42
HRV0003249,FMR001614,PRD0068,2024-07-20,2025-07-17,482.42,A,8.06,Silo,2024-A,2025-12-06 15:51:42
HRV0003250,FMR001614,PRD0068,2024-11-11,2025-11-22,699.76,A,24.07,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003251,FMR001615,PRD0099,2025-01-24,2025-05-16,681.67,C,15.86,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003252,FMR001615,PRD0099,2025-05-23,2025-09-13,338.32,B,20.72,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003253,FMR001615,PRD0099,2024-10-13,2025-01-21,821.52,B,23.71,Open Air,2023-B,2025-12-06 15:51:42
HRV0003254,FMR001616,PRD0091,2025-04-14,2025-07-19,3514.57,A,8.0,Silo,2023-B,2025-12-06 15:51:42
HRV0003255,FMR001616,PRD0091,2024-12-26,2025-03-30,1666.37,B,18.76,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003256,FMR001617,PRD0074,2024-09-26,2025-01-28,3903.06,B,18.2,Open Air,2023-A,2025-12-06 15:51:42
HRV0003257,FMR001618,PRD0100,2024-11-22,2025-02-28,669.11,B,17.07,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003258,FMR001618,PRD0100,2025-01-15,2025-04-15,1412.28,B,28.4,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003259,FMR001619,PRD0060,2024-12-04,2025-01-31,1245.57,C,15.68,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003260,FMR001619,PRD0060,2025-03-25,2025-06-11,448.41,B,18.62,Open Air,2023-B,2025-12-06 15:51:42
HRV0003261,FMR001620,PRD0100,2025-03-24,2025-06-23,913.86,C,13.35,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003262,FMR001621,PRD0084,2025-05-24,2025-06-27,1286.15,A,28.45,Silo,2023-B,2025-12-06 15:51:42
HRV0003263,FMR001622,PRD0086,2023-08-01,2025-07-22,1676.44,B,9.84,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003264,FMR001623,PRD0089,2023-11-03,2025-10-24,1214.78,A,19.25,Silo,2023-B,2025-12-06 15:51:42
HRV0003265,FMR001624,PRD0068,2024-09-13,2025-09-13,1068.95,A,23.31,Silo,2023-A,2025-12-06 15:51:42
HRV0003266,FMR001624,PRD0068,2024-01-10,2025-01-13,483.66,A,12.15,Silo,2024-A,2025-12-06 15:51:42
HRV0003267,FMR001624,PRD0068,2024-10-18,2025-10-13,619.26,C,25.32,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003268,FMR001625,PRD0095,2024-11-15,2025-03-01,5022.45,B,20.48,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003269,FMR001625,PRD0095,2025-06-16,2025-09-29,8577.87,C,9.31,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003270,FMR001625,PRD0095,2025-04-16,2025-07-25,8770.0,B,6.11,Open Air,2023-A,2025-12-06 15:51:42
HRV0003271,FMR001626,PRD0075,2022-05-23,2025-05-19,2124.48,A,28.78,Silo,2023-A,2025-12-06 15:51:42
HRV0003272,FMR001627,PRD0062,2024-04-21,2025-03-15,4606.49,A,10.68,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003273,FMR001627,PRD0062,2024-12-21,2025-11-15,9439.33,B,24.09,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003274,FMR001627,PRD0062,2024-04-06,2025-02-26,7706.87,B,16.53,Silo,2024-A,2025-12-06 15:51:42
HRV0003275,FMR001628,PRD0087,2024-09-09,2025-03-09,2649.17,C,6.12,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003276,FMR001629,PRD0068,2024-05-03,2025-04-26,1271.85,A,23.98,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003277,FMR001629,PRD0068,2024-04-28,2025-05-09,1960.56,C,22.35,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003278,FMR001629,PRD0068,2024-05-14,2025-05-18,1192.61,A,19.16,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003279,FMR001630,PRD0058,2024-11-06,2025-03-06,848.21,B,7.72,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003280,FMR001630,PRD0058,2025-03-07,2025-06-26,787.05,B,14.1,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003281,FMR001630,PRD0058,2025-01-24,2025-05-28,697.11,A,6.92,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003282,FMR001631,PRD0066,2025-08-07,2025-11-02,2875.05,C,17.27,Silo,2023-A,2025-12-06 15:51:42
HRV0003283,FMR001631,PRD0066,2025-02-19,2025-05-28,4239.31,B,18.21,Silo,2023-A,2025-12-06 15:51:42
HRV0003284,FMR001632,PRD0062,2024-08-20,2025-07-23,4096.83,B,26.42,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003285,FMR001632,PRD0062,2024-10-05,2025-09-14,4818.49,C,26.95,Silo,2023-A,2025-12-06 15:51:42
HRV0003286,FMR001632,PRD0062,2024-07-31,2025-07-09,3477.82,B,22.27,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003287,FMR001633,PRD0086,2023-11-30,2025-11-20,1624.04,A,5.21,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003288,FMR001633,PRD0086,2023-08-12,2025-08-21,2420.04,A,13.81,Open Air,2023-B,2025-12-06 15:51:42
HRV0003289,FMR001633,PRD0086,2023-05-07,2025-05-09,2543.71,B,11.94,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003290,FMR001634,PRD0084,2025-09-15,2025-10-16,810.6,B,15.62,Open Air,2023-B,2025-12-06 15:51:42
HRV0003291,FMR001634,PRD0084,2024-12-23,2025-01-31,646.0,B,22.03,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003292,FMR001634,PRD0084,2024-12-16,2025-01-28,386.57,C,10.8,Silo,2024-A,2025-12-06 15:51:42
HRV0003293,FMR001635,PRD0076,2022-01-20,2025-01-07,656.02,A,23.34,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003294,FMR001635,PRD0076,2022-11-18,2025-11-15,904.6,C,28.41,Open Air,2024-A,2025-12-06 15:51:42
HRV0003295,FMR001636,PRD0090,2023-04-19,2025-04-19,5283.81,B,11.54,Open Air,2023-A,2025-12-06 15:51:42
HRV0003296,FMR001636,PRD0090,2023-05-28,2025-06-01,11957.45,B,27.9,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003297,FMR001637,PRD0081,2024-10-31,2025-01-11,1336.6,A,25.8,Open Air,2023-B,2025-12-06 15:51:42
HRV0003298,FMR001638,PRD0064,2024-09-14,2024-12-25,3493.24,B,6.9,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003299,FMR001638,PRD0064,2025-07-01,2025-10-21,10212.97,A,29.43,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003300,FMR001638,PRD0064,2025-08-06,2025-11-19,8655.77,B,14.05,Silo,2023-A,2025-12-06 15:51:42
HRV0003301,FMR001639,PRD0089,2023-09-23,2025-09-23,8877.25,B,21.93,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003302,FMR001640,PRD0100,2025-02-22,2025-05-17,9632.81,A,20.67,Open Air,2024-A,2025-12-06 15:51:42
HRV0003303,FMR001641,PRD0070,2024-04-26,2025-04-22,1194.97,A,15.3,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003304,FMR001641,PRD0070,2024-01-15,2025-01-23,1691.58,A,16.65,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003305,FMR001642,PRD0074,2024-12-09,2025-04-07,1853.72,B,22.27,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003306,FMR001642,PRD0074,2025-02-01,2025-06-09,1848.91,B,28.95,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003307,FMR001642,PRD0074,2025-06-15,2025-10-22,1798.88,B,23.86,Silo,2023-A,2025-12-06 15:51:42
HRV0003308,FMR001643,PRD0097,2025-05-14,2025-09-24,10534.75,B,17.94,Silo,2023-B,2025-12-06 15:51:42
HRV0003309,FMR001643,PRD0097,2024-10-30,2025-03-23,7353.01,A,5.34,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003310,FMR001643,PRD0097,2025-01-19,2025-05-28,4818.21,B,6.75,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003311,FMR001644,PRD0066,2025-02-08,2025-05-05,3780.63,A,15.04,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003312,FMR001644,PRD0066,2025-02-16,2025-05-11,6400.72,B,7.64,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003313,FMR001644,PRD0066,2025-01-17,2025-04-28,3967.95,A,15.95,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003314,FMR001645,PRD0095,2024-10-03,2025-01-17,1100.56,A,5.23,Open Air,2023-A,2025-12-06 15:51:42
HRV0003315,FMR001646,PRD0072,2023-04-20,2025-04-15,554.46,C,12.02,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003316,FMR001646,PRD0072,2023-01-20,2025-01-30,395.8,B,18.57,Silo,2023-B,2025-12-06 15:51:42
HRV0003317,FMR001647,PRD0090,2023-09-07,2025-08-26,9417.84,B,22.35,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003318,FMR001647,PRD0090,2023-01-16,2025-01-03,6349.98,C,6.89,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003319,FMR001648,PRD0081,2025-04-09,2025-06-18,4673.44,C,24.41,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003320,FMR001648,PRD0081,2025-06-22,2025-09-13,3426.77,A,8.62,Open Air,2024-A,2025-12-06 15:51:42
HRV0003321,FMR001649,PRD0079,2025-02-27,2025-05-10,3877.64,B,24.47,Open Air,2023-A,2025-12-06 15:51:42
HRV0003322,FMR001649,PRD0079,2025-05-31,2025-08-01,4760.17,B,24.46,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003323,FMR001650,PRD0078,2024-12-16,2025-03-16,1554.78,A,15.95,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003324,FMR001651,PRD0062,2024-03-14,2025-02-20,254.16,C,17.45,Open Air,2023-B,2025-12-06 15:51:42
HRV0003325,FMR001651,PRD0062,2024-08-28,2025-08-01,636.5,B,11.29,Silo,2024-A,2025-12-06 15:51:42
HRV0003326,FMR001651,PRD0062,2024-04-22,2025-03-14,960.24,C,11.23,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003327,FMR001652,PRD0059,2025-06-02,2025-09-18,10779.27,A,8.77,Silo,2023-A,2025-12-06 15:51:42
HRV0003328,FMR001653,PRD0088,2024-04-25,2025-01-23,53810.54,A,15.15,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003329,FMR001654,PRD0070,2024-05-26,2025-06-03,1264.91,B,7.04,Open Air,2024-A,2025-12-06 15:51:42
HRV0003330,FMR001654,PRD0070,2023-12-25,2025-01-06,1197.03,B,8.08,Silo,2024-A,2025-12-06 15:51:42
HRV0003331,FMR001654,PRD0070,2024-09-23,2025-09-30,635.05,C,21.92,Silo,2024-A,2025-12-06 15:51:42
HRV0003332,FMR001655,PRD0068,2024-07-16,2025-07-14,6729.68,B,29.56,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003333,FMR001655,PRD0068,2024-04-25,2025-04-28,6569.74,C,18.77,Open Air,2024-A,2025-12-06 15:51:42
HRV0003334,FMR001656,PRD0066,2024-09-24,2024-12-15,9454.34,B,17.84,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003335,FMR001656,PRD0066,2024-11-14,2025-02-19,7869.12,C,27.18,Open Air,2023-B,2025-12-06 15:51:42
HRV0003336,FMR001657,PRD0060,2025-03-01,2025-04-30,6974.42,B,16.11,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003337,FMR001657,PRD0060,2024-12-03,2025-02-04,3372.94,A,11.25,Open Air,2023-A,2025-12-06 15:51:42
HRV0003338,FMR001658,PRD0088,2024-04-13,2025-01-10,7707.17,B,19.73,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003339,FMR001658,PRD0088,2024-11-25,2025-08-16,3970.73,C,5.79,Open Air,2023-B,2025-12-06 15:51:42
HRV0003340,FMR001658,PRD0088,2025-01-28,2025-10-24,5367.05,A,21.74,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003341,FMR001659,PRD0062,2024-09-25,2025-08-17,825.88,B,24.26,Silo,2024-A,2025-12-06 15:51:42
HRV0003342,FMR001660,PRD0066,2025-07-28,2025-11-05,555.57,C,8.92,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003343,FMR001660,PRD0066,2024-10-07,2025-01-03,555.45,A,24.43,Silo,2023-A,2025-12-06 15:51:42
HRV0003344,FMR001661,PRD0074,2025-06-04,2025-10-11,3704.51,B,18.58,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003345,FMR001661,PRD0074,2025-06-24,2025-10-28,7066.66,B,28.83,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003346,FMR001662,PRD0079,2025-02-22,2025-04-24,715.02,C,6.08,Open Air,2023-A,2025-12-06 15:51:42
HRV0003347,FMR001662,PRD0079,2025-03-18,2025-06-01,970.46,A,8.09,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003348,FMR001662,PRD0079,2024-11-17,2025-01-25,520.59,B,18.76,Silo,2024-A,2025-12-06 15:51:42
HRV0003349,FMR001663,PRD0070,2024-11-23,2025-11-25,911.46,A,9.57,Silo,2024-A,2025-12-06 15:51:42
HRV0003350,FMR001663,PRD0070,2024-05-15,2025-05-28,909.71,B,10.66,Silo,2023-A,2025-12-06 15:51:42
HRV0003351,FMR001663,PRD0070,2024-09-29,2025-10-06,460.44,A,13.97,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003352,FMR001664,PRD0076,2022-09-05,2025-09-08,1419.3,B,19.32,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003353,FMR001665,PRD0099,2024-09-28,2025-01-06,833.03,A,24.77,Open Air,2023-A,2025-12-06 15:51:42
HRV0003354,FMR001665,PRD0099,2025-01-18,2025-05-10,640.46,A,23.06,Silo,2023-B,2025-12-06 15:51:42
HRV0003355,FMR001665,PRD0099,2025-08-01,2025-11-21,553.38,A,21.25,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003356,FMR001666,PRD0095,2024-11-10,2025-02-13,6473.63,C,21.48,Silo,2023-B,2025-12-06 15:51:42
HRV0003357,FMR001666,PRD0095,2024-10-17,2025-01-26,3858.36,B,25.48,Open Air,2023-B,2025-12-06 15:51:42
HRV0003358,FMR001667,PRD0098,2025-06-19,2025-10-23,1366.57,B,6.55,Silo,2023-B,2025-12-06 15:51:42
HRV0003359,FMR001667,PRD0098,2024-09-27,2025-02-08,932.19,A,6.28,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003360,FMR001668,PRD0066,2025-04-25,2025-07-19,2542.08,B,23.84,Open Air,2023-A,2025-12-06 15:51:42
HRV0003361,FMR001668,PRD0066,2025-02-10,2025-05-09,1798.74,A,15.57,Open Air,2024-A,2025-12-06 15:51:42
HRV0003362,FMR001669,PRD0100,2025-04-26,2025-08-03,302.7,C,23.99,Open Air,2024-A,2025-12-06 15:51:42
HRV0003363,FMR001669,PRD0100,2025-05-28,2025-08-21,1117.85,C,11.09,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003364,FMR001670,PRD0097,2025-01-24,2025-06-03,13580.11,B,7.53,Silo,2023-A,2025-12-06 15:51:42
HRV0003365,FMR001670,PRD0097,2025-01-06,2025-05-19,11954.64,A,12.44,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003366,FMR001670,PRD0097,2025-07-10,2025-11-15,12775.69,B,25.09,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003367,FMR001671,PRD0066,2025-06-24,2025-09-26,1099.5,B,24.21,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003368,FMR001672,PRD0097,2024-12-26,2025-05-06,846.59,C,28.11,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003369,FMR001672,PRD0097,2024-11-17,2025-03-24,442.69,A,12.33,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003370,FMR001672,PRD0097,2025-02-08,2025-06-25,768.41,A,24.35,Silo,2023-A,2025-12-06 15:51:42
HRV0003371,FMR001673,PRD0097,2025-03-19,2025-08-02,2098.11,B,20.33,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003372,FMR001673,PRD0097,2025-05-12,2025-09-22,3007.41,B,13.18,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003373,FMR001673,PRD0097,2024-12-21,2025-04-25,2925.08,B,18.77,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003374,FMR001674,PRD0100,2024-09-08,2024-12-08,1473.69,A,16.99,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003375,FMR001675,PRD0100,2025-03-23,2025-06-20,8468.51,A,10.08,Silo,2024-A,2025-12-06 15:51:42
HRV0003376,FMR001676,PRD0074,2024-09-08,2025-01-17,1272.72,A,12.25,Open Air,2023-A,2025-12-06 15:51:42
HRV0003377,FMR001677,PRD0100,2024-12-30,2025-03-30,1241.6,B,7.21,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003378,FMR001678,PRD0064,2025-07-20,2025-11-13,3157.74,A,19.36,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003379,FMR001679,PRD0076,2022-07-03,2025-06-18,1927.5,B,23.87,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003380,FMR001679,PRD0076,2022-09-25,2025-09-28,856.58,B,16.63,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003381,FMR001679,PRD0076,2022-10-03,2025-09-17,614.86,B,14.2,Silo,2024-A,2025-12-06 15:51:42
HRV0003382,FMR001680,PRD0087,2024-10-24,2025-04-29,557.48,A,29.52,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003383,FMR001680,PRD0087,2024-11-09,2025-04-28,1491.33,A,19.91,Open Air,2023-B,2025-12-06 15:51:42
HRV0003384,FMR001680,PRD0087,2025-04-01,2025-09-27,1404.35,A,9.0,Open Air,2023-B,2025-12-06 15:51:42
HRV0003385,FMR001681,PRD0064,2025-06-20,2025-10-13,731.71,B,10.53,Open Air,2024-A,2025-12-06 15:51:42
HRV0003386,FMR001682,PRD0099,2024-08-26,2024-12-22,7103.68,A,11.75,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003387,FMR001682,PRD0099,2025-07-20,2025-11-09,3922.68,B,13.28,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003388,FMR001683,PRD0100,2024-12-19,2025-03-19,960.5,C,11.36,Silo,2023-A,2025-12-06 15:51:42
HRV0003389,FMR001683,PRD0100,2025-04-26,2025-08-01,494.43,A,22.1,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003390,FMR001684,PRD0097,2025-02-05,2025-06-17,426.03,A,10.44,Open Air,2024-A,2025-12-06 15:51:42
HRV0003391,FMR001684,PRD0097,2025-06-14,2025-10-20,1024.69,B,26.93,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003392,FMR001684,PRD0097,2025-01-25,2025-06-18,649.95,C,7.11,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003393,FMR001685,PRD0073,2025-01-28,2025-07-03,627.54,C,12.75,Open Air,2024-A,2025-12-06 15:51:42
HRV0003394,FMR001685,PRD0073,2025-02-08,2025-07-13,1124.93,C,14.34,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003395,FMR001685,PRD0073,2024-12-03,2025-04-21,391.19,A,21.61,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003396,FMR001686,PRD0098,2025-03-14,2025-07-26,1309.13,B,17.1,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003397,FMR001686,PRD0098,2025-07-18,2025-11-13,1332.12,B,13.35,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003398,FMR001686,PRD0098,2024-10-27,2025-02-27,1259.09,C,18.24,Silo,2023-A,2025-12-06 15:51:42
HRV0003399,FMR001687,PRD0072,2023-05-27,2025-05-26,768.43,A,26.41,Silo,2023-A,2025-12-06 15:51:42
HRV0003400,FMR001688,PRD0095,2024-09-13,2024-12-26,11080.66,B,26.65,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003401,FMR001688,PRD0095,2025-08-21,2025-11-17,7897.98,B,19.69,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003402,FMR001688,PRD0095,2024-12-02,2025-03-09,6025.71,B,21.41,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003403,FMR001689,PRD0089,2023-04-29,2025-05-02,2920.95,B,6.97,Open Air,2023-A,2025-12-06 15:51:42
HRV0003404,FMR001689,PRD0089,2023-10-12,2025-10-14,2145.89,C,25.89,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003405,FMR001690,PRD0060,2025-03-20,2025-05-29,452.14,A,6.8,Open Air,2024-A,2025-12-06 15:51:42
HRV0003406,FMR001690,PRD0060,2025-05-15,2025-07-23,966.97,C,18.85,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0003407,FMR001690,PRD0060,2025-04-06,2025-06-11,201.92,A,20.09,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003408,FMR001691,PRD0087,2024-08-11,2025-02-02,7736.73,B,8.67,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003409,FMR001692,PRD0079,2024-11-04,2025-01-01,60855.77,B,5.19,Silo,2024-A,2025-12-06 15:51:42
HRV0003410,FMR001692,PRD0079,2025-06-13,2025-08-13,33421.12,B,12.14,Silo,2023-A,2025-12-06 15:51:42
HRV0003411,FMR001693,PRD0082,2025-03-12,2025-06-03,2560.05,A,29.15,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003412,FMR001694,PRD0080,2025-01-21,2025-05-02,6083.58,C,15.42,Silo,2023-A,2025-12-06 15:51:42
HRV0003413,FMR001694,PRD0080,2025-07-16,2025-10-23,5423.84,A,28.46,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003414,FMR001694,PRD0080,2025-07-31,2025-11-12,5384.66,B,20.53,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003415,FMR001695,PRD0058,2024-11-09,2025-02-28,850.13,A,13.75,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003416,FMR001695,PRD0058,2025-03-27,2025-07-24,558.01,B,11.08,Open Air,2024-A,2025-12-06 15:51:42
HRV0003417,FMR001695,PRD0058,2025-04-26,2025-08-16,1588.89,A,25.85,Open Air,2023-B,2025-12-06 15:51:42
HRV0003418,FMR001696,PRD0078,2025-08-24,2025-11-09,4383.7,A,25.0,Silo,2023-B,2025-12-06 15:51:42
HRV0003419,FMR001697,PRD0095,2025-07-25,2025-10-28,2165.18,B,9.74,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003420,FMR001698,PRD0072,2023-08-28,2025-09-03,36812.44,A,28.32,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003421,FMR001699,PRD0081,2025-07-16,2025-10-04,10419.51,B,29.19,Open Air,2024-A,2025-12-06 15:51:42
HRV0003422,FMR001699,PRD0081,2024-12-15,2025-03-01,4927.01,A,20.03,Silo,2024-A,2025-12-06 15:51:42
HRV0003423,FMR001700,PRD0070,2024-10-14,2025-10-13,1670.04,A,10.43,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003424,FMR001700,PRD0070,2024-05-10,2025-05-15,2652.18,C,7.35,Open Air,2024-A,2025-12-06 15:51:42
HRV0003425,FMR001700,PRD0070,2024-07-04,2025-07-02,958.75,C,24.66,Open Air,2023-A,2025-12-06 15:51:42
HRV0003426,FMR001701,PRD0072,2023-03-17,2025-03-29,1721.89,A,26.09,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0003427,FMR001701,PRD0072,2023-01-03,2024-12-29,736.33,B,15.76,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003428,FMR001702,PRD0089,2023-10-16,2025-10-16,7600.36,C,18.33,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003429,FMR001702,PRD0089,2023-02-22,2025-02-15,5612.76,C,11.59,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003430,FMR001703,PRD0075,2022-08-20,2025-08-13,2652.7,A,15.6,Open Air,2024-A,2025-12-06 15:51:42
HRV0003431,FMR001703,PRD0075,2021-12-14,2024-12-07,864.06,B,26.37,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003432,FMR001703,PRD0075,2022-02-21,2025-02-21,3755.11,B,10.44,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0003433,FMR001704,PRD0062,2024-09-06,2025-08-11,1032.41,A,26.7,Open Air,2023-A,2025-12-06 15:51:42
HRV0003434,FMR001704,PRD0062,2024-06-22,2025-06-01,888.35,A,11.58,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003435,FMR001705,PRD0095,2024-10-12,2025-01-14,8528.84,A,29.93,Silo,2023-A,2025-12-06 15:51:42
HRV0003436,FMR001705,PRD0095,2025-06-16,2025-09-16,3453.97,B,17.03,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0003437,FMR001705,PRD0095,2025-07-19,2025-10-27,5255.07,C,10.25,Silo,2023-B,2025-12-06 15:51:42
HRV0003438,FMR001706,PRD0091,2025-08-03,2025-11-13,1728.89,A,27.2,Open Air,2023-A,2025-12-06 15:51:42
HRV0003439,FMR001706,PRD0091,2024-10-19,2025-01-19,942.98,B,29.66,Silo,2024-A,2025-12-06 15:51:42
HRV0003440,FMR001707,PRD0100,2025-04-10,2025-07-08,1800.17,B,29.22,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0003441,FMR001707,PRD0100,2025-07-26,2025-10-31,886.44,C,21.39,Warehouse,2023-B,2025-12-06 15:51:42
HRV0003442,FMR001708,PRD0075,2022-05-12,2025-05-09,7977.06,B,14.92,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0003443,FMR001708,PRD0075,2022-11-19,2025-11-22,2153.3,B,17.22,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003444,FMR001708,PRD0075,2022-05-22,2025-05-22,4228.83,A,7.79,Silo,2023-A,2025-12-06 15:51:42
HRV0003445,FMR001709,PRD0070,2024-04-13,2025-04-21,11280.74,B,11.98,Open Air,2023-A,2025-12-06 15:51:42
HRV0003446,FMR001710,PRD0062,2024-05-22,2025-04-15,751.2,A,17.59,Warehouse,2024-A,2025-12-06 15:51:42
HRV0003447,FMR001710,PRD0062,2024-01-20,2024-12-15,1738.16,A,5.11,Warehouse,2023-A,2025-12-06 15:51:42
HRV0003448,FMR001711,PRD0097,2024-12-27,2025-05-06,1379.65,C,16.0,Open Air,2024-A,2025-12-06 15:51:42
HRV0003449,FMR001712,PRD0080,2024-11-27,2025-02-26,489.66,B,23.64,Warehouse,2024-A,2025-12-06 15:51:42
