weather_id,district,weather_date,temperature_min,temperature_max,temperature_avg,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition,source,loaded_at
WTH00005269,Tororo,2025-05-13,19.68,32.15,26.59,32.56,59.97,18.67,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005270,Tororo,2025-05-14,18.28,30.52,23.45,9.7,65.94,18.78,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005271,Tororo,2025-05-15,18.0,29.34,24.18,13.63,80.71,3.59,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005272,Tororo,2025-05-16,19.75,31.42,25.39,0.0,84.84,10.67,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005273,Tororo,2025-05-17,14.59,30.06,22.34,0.0,51.21,15.27,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005274,Tororo,2025-05-18,17.21,31.71,23.99,13.52,53.31,1.99,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005275,Tororo,2025-05-19,20.54,33.61,27.04,0.0,89.15,9.18,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005276,Tororo,2025-05-20,18.77,33.52,25.98,0.0,58.47,4.48,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005277,Tororo,2025-05-21,19.31,30.87,25.79,58.95,67.0,12.07,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005278,Tororo,2025-05-22,19.26,32.78,25.12,0.0,70.68,3.09,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005279,Tororo,2025-05-23,17.01,31.26,23.71,0.52,66.24,12.64,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005280,Tororo,2025-05-24,16.96,29.75,24.35,0.0,64.68,2.2,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005281,Tororo,2025-05-25,21.17,32.52,26.31,0.0,60.57,18.16,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005282,Tororo,2025-05-26,16.72,29.29,23.68,0.0,83.37,7.55,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005283,Tororo,2025-05-27,18.97,31.79,25.45,6.48,70.56,8.48,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005284,Tororo,2025-05-28,17.85,31.83,24.44,39.61,84.04,17.44,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005285,Tororo,2025-05-29,21.11,32.51,27.17,13.91,77.24,19.89,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005286,Tororo,2025-05-30,17.6,29.24,22.82,0.0,55.74,16.2,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005287,Tororo,2025-05-31,16.0,29.64,22.98,21.78,60.11,16.11,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005288,Tororo,2025-06-01,18.77,31.46,25.43,0.0,72.18,13.14,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005289,Tororo,2025-06-02,16.38,30.37,23.19,0.0,67.58,3.72,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005290,Tororo,2025-06-03,20.01,33.24,25.28,5.34,74.85,15.76,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005291,Tororo,2025-06-04,15.91,29.65,23.65,0.0,85.59,11.22,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005292,Tororo,2025-06-05,17.63,31.52,25.26,0.0,89.6,19.38,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005293,Tororo,2025-06-06,17.44,29.02,23.44,0.0,83.54,11.92,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005294,Tororo,2025-06-07,18.69,30.69,23.7,2.23,56.83,13.66,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005295,Tororo,2025-06-08,18.69,30.12,24.24,0.0,66.9,17.72,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005296,Tororo,2025-06-09,19.49,33.3,25.73,0.0,83.57,19.26,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005297,Tororo,2025-06-10,18.41,29.7,24.37,0.0,64.8,3.09,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005298,Tororo,2025-06-11,17.58,31.24,23.79,0.0,56.06,1.64,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005299,Tororo,2025-06-12,18.14,31.69,26.08,0.0,80.26,19.68,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005300,Tororo,2025-06-13,18.36,31.24,23.64,0.0,67.32,14.83,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005301,Tororo,2025-06-14,17.23,30.85,25.03,0.0,73.88,10.24,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005302,Tororo,2025-06-15,16.03,29.6,23.76,5.06,72.7,16.63,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005303,Tororo,2025-06-16,15.53,30.06,22.74,0.0,84.43,8.7,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005304,Tororo,2025-06-17,21.35,32.93,26.4,0.0,57.51,5.77,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005305,Tororo,2025-06-18,20.1,32.75,26.32,0.0,62.51,10.33,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005306,Tororo,2025-06-19,20.95,33.18,27.02,0.0,87.82,13.43,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005307,Tororo,2025-06-20,17.84,30.81,23.68,0.0,50.9,13.66,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005308,Tororo,2025-06-21,18.47,31.67,25.99,0.0,70.49,1.48,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005309,Tororo,2025-06-22,18.23,31.02,23.41,0.0,55.6,15.97,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005310,Tororo,2025-06-23,17.8,31.15,24.82,0.0,55.24,7.14,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005311,Tororo,2025-06-24,18.03,31.86,24.13,0.0,56.84,5.75,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005312,Tororo,2025-06-25,18.35,29.47,24.31,0.0,82.65,19.56,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005313,Tororo,2025-06-26,18.23,32.88,25.42,0.0,76.31,13.7,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005314,Tororo,2025-06-27,18.97,32.28,24.81,0.0,67.86,0.77,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005315,Tororo,2025-06-28,16.57,31.57,24.56,0.0,63.87,18.73,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005316,Tororo,2025-06-29,17.65,31.28,23.77,22.54,85.31,13.12,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005317,Tororo,2025-06-30,21.01,34.48,26.96,0.0,77.22,9.87,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005318,Tororo,2025-07-01,22.01,33.46,27.27,0.0,56.91,15.63,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005319,Tororo,2025-07-02,19.6,33.26,26.62,0.0,55.65,11.72,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005320,Tororo,2025-07-03,17.69,30.45,23.12,0.0,68.78,3.58,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005321,Tororo,2025-07-04,19.82,33.53,26.85,10.52,51.02,1.48,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005322,Tororo,2025-07-05,18.32,30.95,23.52,0.0,75.53,10.57,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005323,Tororo,2025-07-06,19.08,32.73,26.88,22.54,73.4,3.74,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005324,Tororo,2025-07-07,17.85,28.67,23.4,0.0,56.95,5.19,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005325,Tororo,2025-07-08,17.6,32.3,24.51,0.0,53.98,6.18,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005326,Tororo,2025-07-09,16.98,28.95,22.72,0.0,60.58,8.74,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005327,Tororo,2025-07-10,17.72,31.03,24.8,0.0,67.58,11.0,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005328,Tororo,2025-07-11,17.29,30.11,24.73,0.0,85.91,8.75,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005329,Tororo,2025-07-12,18.97,34.38,26.87,5.98,70.27,12.29,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005330,Tororo,2025-07-13,18.36,31.39,25.03,0.0,57.39,13.18,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005331,Tororo,2025-07-14,15.86,29.12,23.25,0.0,66.35,10.89,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005332,Tororo,2025-07-15,16.54,30.07,24.41,0.0,56.06,10.28,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005333,Tororo,2025-07-16,18.32,32.03,26.05,0.0,57.82,4.61,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005334,Tororo,2025-07-17,15.13,29.61,22.98,0.0,85.49,13.47,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005335,Tororo,2025-07-18,16.87,29.04,22.54,0.0,71.46,1.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005336,Tororo,2025-07-19,16.45,29.02,22.69,0.0,52.74,12.71,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005337,Tororo,2025-07-20,17.38,31.65,24.46,0.0,76.56,6.49,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005338,Tororo,2025-07-21,18.26,32.98,25.65,0.0,62.92,16.75,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005339,Tororo,2025-07-22,19.06,31.99,24.39,8.86,82.66,0.83,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005340,Tororo,2025-07-23,17.36,31.92,24.82,0.0,55.86,0.51,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005341,Tororo,2025-07-24,20.46,31.81,26.05,0.0,78.79,16.39,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005342,Tororo,2025-07-25,22.0,33.2,27.21,0.0,55.33,14.32,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005343,Tororo,2025-07-26,17.67,30.0,24.65,0.0,52.54,6.86,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005344,Tororo,2025-07-27,17.86,32.11,25.15,0.0,85.63,12.49,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005345,Tororo,2025-07-28,19.19,31.9,24.97,0.0,56.38,8.68,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005346,Tororo,2025-07-29,17.84,31.35,25.43,0.0,84.71,8.42,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005347,Tororo,2025-07-30,15.27,29.49,22.49,0.0,77.48,14.85,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005348,Tororo,2025-07-31,18.64,32.1,24.54,0.0,60.9,1.0,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005349,Tororo,2025-08-01,18.65,32.09,25.99,0.0,88.51,6.85,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005350,Tororo,2025-08-02,17.28,30.35,25.21,0.0,72.84,1.98,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005351,Tororo,2025-08-03,17.54,32.07,25.2,1.82,55.88,15.09,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005352,Tororo,2025-08-04,15.7,27.8,22.69,13.13,79.2,9.22,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005353,Tororo,2025-08-05,21.04,32.32,27.21,13.56,58.62,14.53,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005354,Tororo,2025-08-06,19.19,32.36,26.5,0.0,73.32,1.91,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005355,Tororo,2025-08-07,18.45,30.2,24.3,0.0,87.26,0.17,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005356,Tororo,2025-08-08,17.86,30.52,24.38,13.94,76.38,8.11,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005357,Tororo,2025-08-09,17.84,30.89,24.71,0.0,56.26,13.47,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005358,Tororo,2025-08-10,19.97,33.1,27.24,7.53,52.93,10.84,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005359,Tororo,2025-08-11,19.01,34.06,26.11,2.01,64.24,7.48,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005360,Tororo,2025-08-12,19.18,33.6,26.32,2.13,82.44,15.14,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005361,Tororo,2025-08-13,19.04,30.42,24.53,8.11,61.39,1.53,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005362,Tororo,2025-08-14,17.84,31.98,25.77,0.0,56.11,10.29,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005363,Tororo,2025-08-15,15.84,29.7,22.72,20.83,51.29,19.37,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005364,Tororo,2025-08-16,19.94,31.49,26.05,0.0,88.99,10.82,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005365,Tororo,2025-08-17,19.38,32.53,25.7,0.0,73.53,6.88,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005366,Tororo,2025-08-18,20.57,34.08,26.25,10.89,65.53,13.69,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005367,Tororo,2025-08-19,19.54,31.41,25.1,5.27,84.72,13.43,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005368,Tororo,2025-08-20,18.67,31.81,25.85,0.0,53.48,11.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005369,Tororo,2025-08-21,17.73,30.67,23.13,0.0,69.47,19.99,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005370,Tororo,2025-08-22,14.8,27.51,22.3,0.0,69.01,3.28,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005371,Tororo,2025-08-23,17.1,29.55,23.57,3.68,67.37,14.25,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005372,Tororo,2025-08-24,17.94,30.42,23.47,0.0,77.08,18.96,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005373,Tororo,2025-08-25,18.75,31.68,25.36,0.0,85.36,5.08,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005374,Tororo,2025-08-26,18.62,31.82,23.85,0.0,65.0,5.66,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005375,Tororo,2025-08-27,19.66,30.88,24.77,0.0,84.84,11.48,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005376,Tororo,2025-08-28,15.69,28.82,23.56,0.0,51.85,14.23,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005377,Tororo,2025-08-29,15.68,28.26,22.5,7.98,78.93,9.15,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005378,Tororo,2025-08-30,19.78,31.57,25.56,3.66,60.1,12.34,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005379,Tororo,2025-08-31,17.84,30.88,25.2,0.0,68.27,6.71,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005380,Tororo,2025-09-01,19.88,32.28,25.69,0.0,63.48,4.25,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005381,Tororo,2025-09-02,21.83,33.24,27.0,0.0,84.47,9.11,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005382,Tororo,2025-09-03,18.89,31.79,25.51,0.0,58.53,15.97,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005383,Tororo,2025-09-04,16.89,31.07,23.38,16.21,56.35,4.61,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005384,Tororo,2025-09-05,17.36,30.54,22.74,0.0,78.47,11.53,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005385,Tororo,2025-09-06,15.78,30.66,23.72,7.5,81.93,19.1,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005386,Tororo,2025-09-07,16.28,29.9,22.89,0.0,60.86,5.32,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005387,Tororo,2025-09-08,14.82,28.38,22.8,4.26,50.03,12.73,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005388,Tororo,2025-09-09,21.37,33.37,26.63,53.48,80.81,1.35,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005389,Tororo,2025-09-10,21.72,34.79,26.79,7.91,59.51,0.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005390,Tororo,2025-09-11,18.92,32.0,24.51,0.0,57.38,1.79,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005391,Tororo,2025-09-12,17.47,29.92,23.73,0.0,69.94,3.84,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005392,Tororo,2025-09-13,16.57,29.75,22.42,0.0,64.93,17.47,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005393,Tororo,2025-09-14,21.62,34.3,26.91,0.0,54.55,9.9,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005394,Tororo,2025-09-15,16.6,29.12,23.83,0.0,77.19,9.16,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005395,Tororo,2025-09-16,17.42,31.85,24.59,22.16,74.83,3.22,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005396,Tororo,2025-09-17,20.56,32.4,25.83,0.0,54.82,0.47,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005397,Tororo,2025-09-18,16.57,31.29,24.18,12.75,53.1,18.21,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005398,Tororo,2025-09-19,17.28,30.85,25.07,0.0,71.0,4.17,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005399,Tororo,2025-09-20,21.25,32.33,26.66,0.0,81.15,0.22,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005400,Tororo,2025-09-21,19.65,33.93,27.27,0.0,57.69,4.31,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005401,Tororo,2025-09-22,19.36,31.39,25.49,0.0,88.1,15.87,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005402,Tororo,2025-09-23,15.42,31.03,23.15,12.12,77.64,16.29,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005403,Tororo,2025-09-24,15.57,28.56,22.53,0.0,55.61,15.87,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005404,Tororo,2025-09-25,16.58,30.55,24.42,32.87,74.35,14.14,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005405,Tororo,2025-09-26,17.96,32.09,25.94,9.14,84.14,13.57,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005406,Tororo,2025-09-27,17.3,31.2,23.49,0.0,87.95,19.94,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005407,Tororo,2025-09-28,20.37,32.85,26.66,0.0,53.1,14.54,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005408,Tororo,2025-09-29,17.05,29.73,24.27,0.0,63.08,14.75,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005409,Tororo,2025-09-30,17.64,29.41,22.76,0.0,69.96,18.17,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005410,Tororo,2025-10-01,17.93,31.91,25.37,0.0,60.8,9.71,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005411,Tororo,2025-10-02,14.66,29.57,22.58,0.0,84.88,16.25,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005412,Tororo,2025-10-03,17.44,30.85,23.81,0.0,58.6,6.25,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005413,Tororo,2025-10-04,18.74,32.63,25.63,24.99,76.4,1.93,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005414,Tororo,2025-10-05,17.97,30.81,24.37,21.77,52.83,14.59,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005415,Tororo,2025-10-06,16.82,30.71,23.53,7.55,72.67,19.69,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005416,Tororo,2025-10-07,16.06,30.61,22.68,0.0,51.39,8.89,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005417,Tororo,2025-10-08,19.87,31.56,26.35,25.76,53.72,5.97,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005418,Tororo,2025-10-09,18.52,31.55,24.87,1.51,88.67,19.48,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005419,Tororo,2025-10-10,19.48,33.23,26.57,0.0,86.78,5.81,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005420,Tororo,2025-10-11,22.07,34.81,27.19,0.0,86.83,15.15,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005421,Tororo,2025-10-12,16.98,31.0,23.03,0.0,89.24,19.77,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005422,Tororo,2025-10-13,18.31,33.01,25.97,0.0,67.65,17.77,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005423,Tororo,2025-10-14,15.23,27.76,22.35,18.43,64.97,2.8,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005424,Tororo,2025-10-15,17.07,29.68,22.65,0.0,83.31,18.63,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005425,Tororo,2025-10-16,17.47,29.85,23.3,0.0,58.64,0.38,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005426,Tororo,2025-10-17,18.59,31.39,24.47,41.56,67.48,4.02,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005427,Tororo,2025-10-18,20.79,34.78,27.27,0.0,63.88,16.45,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005428,Tororo,2025-10-19,15.84,28.55,22.98,57.68,64.37,1.26,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005429,Tororo,2025-10-20,20.33,31.96,26.15,32.86,50.62,4.73,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005430,Tororo,2025-10-21,15.7,30.03,23.15,0.0,82.6,17.36,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005431,Tororo,2025-10-22,22.12,33.14,27.17,0.0,81.19,5.85,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005432,Tororo,2025-10-23,17.01,31.37,24.5,0.0,70.08,4.41,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005433,Tororo,2025-10-24,18.68,32.25,25.3,57.13,78.12,12.45,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005434,Tororo,2025-10-25,19.14,31.85,24.67,0.0,80.76,11.38,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005435,Tororo,2025-10-26,20.98,32.18,26.47,0.0,72.0,6.13,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005436,Tororo,2025-10-27,19.15,32.21,25.55,4.71,74.58,1.18,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005437,Tororo,2025-10-28,21.31,31.86,26.69,14.97,58.62,2.33,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005438,Tororo,2025-10-29,20.04,33.22,26.07,0.0,62.35,2.56,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005439,Tororo,2025-10-30,15.09,29.98,22.96,29.38,85.74,14.49,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005440,Tororo,2025-10-31,16.5,29.33,24.01,0.0,63.82,17.66,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005441,Tororo,2025-11-01,15.58,29.47,22.3,17.15,72.7,13.06,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005442,Tororo,2025-11-02,18.24,32.44,25.65,0.0,69.03,12.2,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005443,Tororo,2025-11-03,17.75,31.48,25.65,8.97,71.58,18.11,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005444,Tororo,2025-11-04,20.44,31.6,26.5,0.0,61.91,16.15,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005445,Tororo,2025-11-05,19.49,31.92,25.52,0.0,74.23,16.12,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005446,Tororo,2025-11-06,19.63,30.29,24.74,40.79,61.95,11.58,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005447,Tororo,2025-11-07,18.91,33.06,25.93,27.52,80.97,3.46,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005448,Tororo,2025-11-08,14.88,30.41,22.62,0.0,50.16,11.67,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005449,Tororo,2025-11-09,15.84,28.85,22.36,1.73,62.59,13.94,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005450,Tororo,2025-11-10,21.61,33.04,27.12,9.12,74.94,14.49,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005451,Tororo,2025-11-11,16.08,29.99,24.05,0.0,75.42,7.87,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005452,Tororo,2025-11-12,16.87,30.75,22.95,0.0,73.85,13.51,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005453,Tororo,2025-11-13,16.22,30.19,23.61,0.0,72.5,9.37,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005454,Tororo,2025-11-14,14.95,29.95,22.71,0.0,51.06,11.01,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00005455,Tororo,2025-11-15,18.38,30.07,24.05,0.0,79.55,2.26,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005456,Tororo,2025-11-16,19.69,33.13,26.0,0.0,85.83,4.27,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005457,Tororo,2025-11-17,17.7,33.31,25.65,5.92,54.66,14.59,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005458,Tororo,2025-11-18,19.51,33.5,25.58,12.85,75.64,3.06,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005459,Tororo,2025-11-19,17.85,29.51,24.15,2.41,62.45,19.17,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005460,Tororo,2025-11-20,18.41,29.92,23.5,37.28,63.56,5.59,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005461,Tororo,2025-11-21,16.4,32.18,24.21,19.1,88.69,15.41,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005462,Tororo,2025-11-22,19.5,33.46,25.85,0.0,51.5,15.58,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005463,Tororo,2025-11-23,21.26,33.24,26.44,48.74,86.73,5.29,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00005464,Tororo,2025-11-24,17.52,32.6,24.61,0.0,73.94,13.13,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00005465,Tororo,2025-11-25,18.27,29.72,23.72,19.96,56.15,13.66,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00005466,Tororo,2025-11-26,18.03,30.93,25.69,0.0,81.26,14.8,Cloudy,AgriMet Service,2025-12-06 15:51:42
